Sample,TE,All_reads,HQ_reads
SRR23876562,DME278684,11.50,4.50
SRR23876562,DME487856,12.43,5.75
SRR23876562,DME9736,29.83,13.98
SRR23876562,dmel_Antennapedia,1.07,0.64
SRR23876562,dmel_Osi6,1.04,0.64
SRR23876562,dmel_wingless,0.93,0.55
SRR23876562,DMGYPF1A,5.49,2.21
SRR23876562,DMHFL1,2.17,0.69
SRR23876562,DMIFACA,9.32,3.01
SRR23876562,DMIS176,34.39,18.99
SRR23876562,DMIS297,65.96,35.95
SRR23876562,DMLINEJA,42.84,24.89
SRR23876562,DMMAR,0.00,0.00
SRR23876562,DMMDG3,16.20,9.22
SRR23876562,DMPOGOR11,26.44,16.63
SRR23876562,DMREPG,8.73,3.87
SRR23876562,DMRER1DM,162.60,69.87
SRR23876562,DMRER2DM,35.22,18.10
SRR23876562,DMRTMGD1,30.31,16.54
SRR23876562,DMTHB1,14.52,5.50
SRR23876562,DMTN1731,10.45,5.13
SRR23876562,DMTNFB,97.59,29.17
SRR23876562,DMTOM1_LTR,8.30,3.56
SRR23876562,DMTRAM,0.00,0.00
SRR23876562,DMTRDNA,28.00,14.89
SRR23876562,DMTRIM,0.00,0.00
SRR23876562,DMU89994,15.96,8.75
SRR23876562,DMW1DOC,67.07,37.90
SRR23876562,DMZAM,2.56,1.17
SRR23876562,DNTOMRETA,0.53,0.00
SRR23876562,DOC2,17.70,9.15
SRR23876562,DOC3,22.98,10.37
SRR23876562,DOC4,3.87,1.37
SRR23876562,DOC5,10.42,4.65
SRR23876562,DPSEMINIME,0.04,0.00
SRR23876562,DSRN,2.89,0.76
SRR23876562,DSV28T24,0.00,0.00
SRR23876562,DTEII,0.78,0.06
SRR23876562,DV26847,3.71,0.00
SRR23876562,DV49102,0.00,0.00
SRR23876562,DVRPPDV,0.00,0.00
SRR23876562,DVULYSS,0.00,0.00
SRR23876562,F,151.72,83.16
SRR23876562,FB,0.99,0.37
SRR23876562,FROGGER,3.35,1.51
SRR23876562,FW2,2.87,1.27
SRR23876562,FW3,2.09,0.86
SRR23876562,G2,13.37,6.21
SRR23876562,G3,1.64,0.68
SRR23876562,G4_DM,10.48,5.33
SRR23876562,G5_DM,6.16,2.65
SRR23876562,G5A,6.31,2.42
SRR23876562,G6_DM,11.04,5.30
SRR23876562,G7,1.13,0.59
SRR23876562,GALILEO,0.00,0.00
