Sample,TE,All_reads,HQ_reads
SRR11846555,DIVER2_I_LTR_Pao,4.86,0.87
SRR11846555,DIVER_I_LTR_Pao,10.98,10.45
SRR11846555,DM1731_I_LTR_Copia,17.77,17.16
SRR11846555,DM176_I_LTR_Gypsy,33.06,31.87
SRR11846555,DM297_I_LTR_Gypsy,40.99,35.30
SRR11846555,DM412_LTR_Gypsy,44.74,43.40
SRR11846555,DMCR1A_Non_LTR_retrotransposon_CR1,84.16,66.46
SRR11846555,dmel_Antennapedia,0.99,0.96
SRR11846555,dmel_Osi6,0.96,0.94
SRR11846555,dmel_wingless,1.01,1.00
SRR11846555,DMRT1A_Non_LTR_retrotransposon_R1,17.30,15.44
SRR11846555,DMRT1B_Non_LTR_retrotransposon_R1,52.01,46.93
SRR11846555,DMRT1C_Non_LTR_retrotransposon_R1,3.48,1.63
SRR11846555,DNA7_1_DEl_DNA_P,0.00,0.00
SRR11846555,DNA8_1_DEl_DNA_DNA,0.00,0.00
SRR11846555,DOC2_DM_Non_LTR_retrotransposon_Jockey,19.16,18.00
SRR11846555,DOC3_DM_Non_LTR_retrotransposon_Jockey,24.68,21.06
SRR11846555,DOC4_DM_Non_LTR_retrotransposon_Jockey,5.44,3.85
SRR11846555,DOC5_DM_Non_LTR_retrotransposon_Jockey,11.73,9.30
SRR11846555,DOC6_DM_Non_LTR_retrotransposon_Jockey,15.45,15.19
SRR11846555,DOC_Non_LTR_retrotransposon_Jockey,76.33,73.97
SRR11846555,EnSpm_1_DF_DNA_CMC_Chapaev_3,0.00,0.00
SRR11846555,FB4_DM_DNA_TcMar_Tc1,25.09,5.77
SRR11846555,FROGGER_I_LTR_Copia,2.90,2.69
SRR11846555,FW2_DM_Non_LTR_retrotransposon_Jockey,3.54,2.95
SRR11846555,FW3_DM_Non_LTR_retrotransposon_Jockey,2.43,1.87
SRR11846555,FW_DM_Non_LTR_retrotransposon_Jockey,122.22,117.02
SRR11846555,G2_DM_Non_LTR_retrotransposon_Jockey,16.25,10.60
SRR11846555,G3_DM_Non_LTR_retrotransposon_Jockey,2.31,1.75
SRR11846555,G4_DM_Non_LTR_retrotransposon_Jockey,10.76,8.93
SRR11846555,G5_DM_Non_LTR_retrotransposon_Jockey,8.04,7.00
SRR11846555,G5A_DM_Non_LTR_retrotransposon_Jockey,8.31,6.01
SRR11846555,G6_DM_Non_LTR_retrotransposon_Jockey,11.00,10.38
SRR11846555,G_DM_Non_LTR_retrotransposon_Jockey,10.15,9.33
SRR11846555,Galileo_DB_DNA_P,0.00,0.00
SRR11846555,Galileo_DM_DNA_P,0.00,0.00
SRR11846555,Galileo_DW_DNA_P,0.00,0.00
SRR11846555,GTWIN_I_LTR_Gypsy,4.88,4.28
SRR11846555,Gypsy10_I_Dpse_LTR_Gypsy,0.03,0.00
SRR11846555,Gypsy10_I_Dya_LTR_Gypsy,0.02,0.00
SRR11846555,Gypsy10_I_LTR_Gypsy,6.01,4.53
SRR11846555,Gypsy10_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy11_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy11_I_Dya_LTR_Gypsy,0.58,0.21
SRR11846555,Gypsy11_I_LTR_Gypsy,1.95,1.38
SRR11846555,Gypsy12_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy12_I_Dya_LTR_Gypsy,1.07,0.32
SRR11846555,Gypsy12_I_LTR_Gypsy,10.86,6.78
SRR11846555,Gypsy12_LTR_LTR_Gypsy,14.19,11.10
SRR11846555,Gypsy12A_LTR_LTR_Gypsy,6.63,2.28
SRR11846555,Gypsy13_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy13_I_Dya_LTR_Gypsy,0.03,0.00
SRR11846555,Gypsy13_LTR_Dya_LTR_Gypsy,0.02,0.00
SRR11846555,Gypsy14_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy14_I_Dya_LTR_Gypsy,0.01,0.00
SRR11846555,Gypsy15_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy15_I_Dya_LTR_Gypsy,0.32,0.03
SRR11846555,Gypsy15_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy16_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy16_I_Dya_LTR_Gypsy,0.03,0.00
SRR11846555,Gypsy17_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy17_I_Dya_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy18_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy18_I_Dya_LTR_Gypsy,0.11,0.04
SRR11846555,Gypsy19_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy19_I_Dya_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy1_I_DM_LTR_Gypsy,5.49,4.55
SRR11846555,Gypsy1_I_Dmoj_LTR_Gypsy,0.04,0.00
