#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1530000	-4761.830961207533	-4753.517207315266	-8.313753892266721	-4753.517207315266	1.705770052454519	8.964489027946946	-8.313753892266721	1.1623196382804852
1531000	-4764.620372347867	-4756.698618615949	-7.9217537319175895	-4756.698618615949	1.650480095620215	8.980280385291001	-7.9217537319175895	1.3501154926307373
1532000	-4768.839068189958	-4757.687287031524	-11.151781158434895	-4757.687287031524	1.8597467445900575	9.520277839410443	-11.151781158434895	2.5451251811996505
1533000	-4764.749615722143	-4756.7243826879085	-8.025233034234985	-4756.7243826879085	1.7092127357282498	8.793342500082922	-8.025233034234985	2.074268273150503
1534000	-4761.404956132863	-4754.528656317236	-6.876299815627588	-4754.528656317236	1.5928240041726507	8.332265050414678	-6.876299815627588	1.9302857582641038
1535000	-4758.922382973777	-4751.989070164389	-6.933312809387463	-4751.989070164389	1.6232801156091212	8.439447806517885	-6.933312809387463	1.7474637765321583
1536000	-4761.411123139774	-4753.558918784279	-7.852204355495011	-4753.558918784279	1.5867943464942305	8.831856236874533	-7.852204355495011	1.9375383831429622
1537000	-4766.5289433122	-4758.729191140549	-7.799752171650575	-4758.729191140549	1.545175518688227	8.669223954996772	-7.799752171650575	1.2174413185396145
1538000	-4768.117789962009	-4760.131979059346	-7.985810902662363	-4760.131979059346	1.3576440606038869	8.498882606914243	-7.985810902662363	1.1068315183484523
1539000	-4764.42679603471	-4756.616206573894	-7.8105894608165025	-4756.616206573894	1.600697120134079	8.680030882013732	-7.8105894608165025	1.2182651230309842
1540000	-4763.3230535213315	-4756.776096475104	-6.546957046226938	-4756.776096475104	1.3538828594776844	8.192356990913606	-6.546957046226938	1.8558048139481962
1541000	-4766.818344267962	-4760.104371215465	-6.713973052496485	-4760.104371215465	1.4145833280969378	8.305440428813196	-6.713973052496485	1.7863320352952585
1542000	-4760.675118990966	-4753.511122318445	-7.1639966725216	-4753.511122318445	1.5224541579787925	8.572006450293346	-7.1639966725216	1.7457429238723676
1543000	-4760.967743466244	-4752.616727280289	-8.351016185955782	-4752.616727280289	1.7042150541823675	9.350865233246349	-8.351016185955782	1.477233861652791
1544000	-4760.443858136821	-4754.067957176544	-6.375900960277033	-4754.067957176544	1.4136457368862136	7.873871450981522	-6.375900960277033	1.371689992623436
1545000	-4762.552456784608	-4755.555765222985	-6.99669156162234	-4755.555765222985	1.4646793834685106	8.488836037755236	-6.99669156162234	1.6299100466256797
1546000	-4764.5292567615925	-4757.704156322312	-6.8251004392804235	-4757.704156322312	1.3555439755863092	8.371417786496297	-6.8251004392804235	1.5755986296534974
1547000	-4761.869917401066	-4754.220056952099	-7.649860448966821	-4754.220056952099	1.6770074497555671	8.894711495019234	-7.649860448966821	1.5837035768451078
1548000	-4767.483403839577	-4758.588462059419	-8.894941780157485	-4758.588462059419	1.9256593707672411	9.52088394422185	-8.894941780157485	1.7920995878196462
1549000	-4762.068641167034	-4754.421941511979	-7.646699655055075	-4754.421941511979	1.5734328150786476	8.739053249276301	-7.646699655055075	1.9201865119880526
1550000	-4762.1699952327135	-4755.511731029071	-6.6582642036429975	-4755.511731029071	1.4321946185904473	8.267508865193655	-6.6582642036429975	1.5807645730661748
1551000	-4762.547103656849	-4755.301301385058	-7.245802271790728	-4755.301301385058	1.4423001234177182	8.597056806042108	-7.245802271790728	1.8001382779644612
1552000	-4762.447970677774	-4755.159947709232	-7.28802296854136	-4755.159947709232	1.6045620143029904	8.597314820200657	-7.28802296854136	1.4289094411451684
1553000	-4759.6613784045785	-4752.831390105151	-6.829988299427915	-4752.831390105151	1.5653812249798147	8.386012144337814	-6.829988299427915	1.6257565466562185
1554000	-4766.093636141531	-4757.078064081584	-9.015572059946997	-4757.078064081584	1.882608667135667	9.73036088155452	-9.015572059946997	1.6257565466562185
1555000	-4765.344483425768	-4756.869605985275	-8.474877440493659	-4756.869605985275	1.7624302831007523	9.039043671064709	-8.474877440493659	2.0475495287088226
1556000	-4765.668930787382	-4757.519193776588	-8.149737010794208	-4757.519193776588	1.639240089985646	9.059707895039603	-8.149737010794208	1.2750750144459093
1557000	-4767.166383961916	-4759.483961905392	-7.682422056524459	-4759.483961905392	1.5793426489741256	8.887104147752506	-7.682422056524459	1.4526195409852898
1558000	-4763.221927235755	-4756.185842223579	-7.036085012176132	-4756.185842223579	1.5640144974325967	8.474221168016278	-7.036085012176132	1.8157479099584863
1559000	-4762.581053190401	-4754.858956762417	-7.7220964279844235	-4754.858956762417	1.6104376934693785	8.730259403888452	-7.7220964279844235	1.2784617155278808
1560000	-4761.814436671707	-4753.8809102513305	-7.933526420376316	-4753.8809102513305	1.6334786112551476	9.016869456318261	-7.933526420376316	1.7385168934305106
1561000	-4768.895898894951	-4761.697936721326	-7.197962173624361	-4761.697936721326	1.6118632775883928	8.556923342301594	-7.197962173624361	1.829133539415592
1562000	-4763.289808686345	-4754.187876783471	-9.101931902873568	-4754.187876783471	1.5406783981315755	8.488994057789741	-9.101931902873568	2.7261874991217616
1563000	-4764.931619385605	-4756.8599724436535	-8.071646941951375	-4756.8599724436535	1.6749053961636051	9.115444875468626	-8.071646941951375	1.7046956284734447
1564000	-4761.117506158134	-4752.946472768001	-8.171033390133791	-4752.946472768001	1.6460198644771231	9.083639551852626	-8.171033390133791	1.279991447850716
1565000	-4765.39248869127	-4757.607282722444	-7.785205968825867	-4757.607282722444	1.5752090182821048	8.85416953253675	-7.785205968825867	1.8633890576954826
1566000	-4762.953321140163	-4756.25765439389	-6.695666746272814	-4756.25765439389	1.3757582982340955	8.220681378506248	-6.695666746272814	1.4662452023884787
1567000	-4761.568797170333	-4753.613760498322	-7.95503667201049	-4753.613760498322	1.500765070720572	8.519939133527918	-7.95503667201049	2.308145066597633
1568000	-4766.1900951152365	-4758.718162764509	-7.471932350728181	-4758.718162764509	1.5449821769580683	8.777386744356994	-7.471932350728181	1.6503348793142436
1569000	-4764.377675320366	-4756.220638278657	-8.157037041708211	-4756.220638278657	1.3998076931815475	8.510661775358233	-8.157037041708211	2.39551291696332
1570000	-4764.8556840591655	-4757.571261726291	-7.284422332874397	-4757.571261726291	1.579519472482512	8.505279148737193	-7.284422332874397	1.9850743679848812
1571000	-4765.929271552843	-4758.474238534898	-7.455033017944678	-4758.474238534898	1.572628286144361	8.529504296570087	-7.455033017944678	2.061231936547136
1572000	-4761.002199701929	-4753.57962924237	-7.422570459559361	-4753.57962924237	1.6040875468820932	8.677975516012589	-7.422570459559361	1.412510847482159
1573000	-4764.340506555333	-4756.12245129687	-8.218055258463576	-4756.12245129687	1.7488623719666216	9.26279369971789	-8.218055258463576	1.4955439882327195
1574000	-4764.484486550628	-4758.19667578254	-6.287810768087857	-4758.19667578254	1.359272925792746	8.056464576445938	-6.287810768087857	1.638029384421889
1575000	-4764.361952704738	-4756.698823988405	-7.663128716333049	-4756.698823988405	1.6207072927820885	8.77080989447292	-7.663128716333049	1.3355042915835817
1576000	-4764.731243928653	-4757.122891183221	-7.6083527454322635	-4757.122891183221	1.8085632189712335	8.813730377593515	-7.6083527454322635	1.7719413388224348
1577000	-4765.22125914903	-4757.83051507736	-7.390744071669086	-4757.83051507736	1.443056669075055	8.709362277759386	-7.390744071669086	1.4949780814814981
1578000	-4770.166558591922	-4762.70857291103	-7.457985680891765	-4762.70857291103	1.517938938640154	8.765234939922685	-7.457985680891765	1.5276424303604537
1579000	-4762.571182908318	-4755.186861214152	-7.384321694166907	-4755.186861214152	1.6568732934494128	8.727222953480883	-7.384321694166907	1.6220566692171239
1580000	-4763.43743459678	-4755.436037263273	-8.001397333507168	-4755.436037263273	1.5800706513408687	9.00936838737373	-8.001397333507168	1.322600220844128
1581000	-4765.222534110492	-4757.565978876908	-7.656555233584104	-4757.565978876908	1.590901401399585	8.898001342885879	-7.656555233584104	1.5484006242952653
1582000	-4765.966782209468	-4757.996901955598	-7.969880253869274	-4757.996901955598	1.5598658021062866	9.006082286939103	-7.969880253869274	1.3406221382476873
1583000	-4761.821660622274	-4753.922026230615	-7.899634391658724	-4753.922026230615	1.646145030364765	8.883868112853417	-7.899634391658724	1.287757867180987
1584000	-4768.882490993312	-4758.00724656593	-10.875244427381954	-4758.00724656593	1.60553945720556	9.094659189444084	-10.875244427381954	0.7472205781061195
1585000	-4763.58411681065	-4755.390115869833	-8.194000940816785	-4755.390115869833	1.5714161536287548	8.88801886068368	-8.194000940816785	2.0612253780061884
1586000	-4758.2824009002925	-4751.53108090113	-6.75131999916309	-4751.53108090113	1.489930233955537	8.30661169591418	-6.75131999916309	1.8454604768854006
1587000	-4763.9004896392735	-4756.4902173264645	-7.410272312809255	-4756.4902173264645	1.5802424711043834	8.73800524256775	-7.410272312809255	1.6620360869408377
1588000	-4769.075480074741	-4761.194983522599	-7.880496552141988	-4761.194983522599	1.6037698917493337	9.035643412856743	-7.880496552141988	1.611134410893982
1589000	-4761.4162970190055	-4753.89525592152	-7.521041097484995	-4753.89525592152	1.396889967475885	8.213220551951125	-7.521041097484995	2.42730173818675
1590000	-4768.077759889229	-4760.428321640053	-7.64943824917689	-4760.428321640053	1.521240369410837	8.81580604045665	-7.64943824917689	1.8094491220809459
1591000	-4765.358554814056	-4757.920521793786	-7.438033020270069	-4757.920521793786	1.6491960525865998	8.751386348185692	-7.438033020270069	1.5247891407698009
1592000	-4763.592385056552	-4756.500896694288	-7.091488362264545	-4756.500896694288	1.4932427701526765	8.526695522412947	-7.091488362264545	1.5309787105043455
1593000	-4767.37372942361	-4758.845892709051	-8.527836714558639	-4758.845892709051	1.42430166277466	8.12713473400881	-8.527836714558639	2.858679662744395
1594000	-4766.241282220596	-4758.046800878155	-8.194481342440987	-4758.046800878155	1.476220543246107	8.38132895592828	-8.194481342440987	1.0347229778913478
1595000	-4762.044384345919	-4755.375079107162	-6.669305238757542	-4755.375079107162	1.457323832261668	8.266812234734092	-6.669305238757542	1.5618804593864717
1596000	-4762.542905247055	-4755.577876631722	-6.9650286153337095	-4755.577876631722	1.4330688229635866	8.459286989751023	-6.9650286153337095	1.7406288842778912
1597000	-4763.967735758861	-4756.36545027863	-7.602285480230675	-4756.36545027863	1.6372504846554516	8.86451988098617	-7.602285480230675	1.5691307229296652
1598000	-4763.450076146432	-4754.881153079275	-8.568923067157796	-4754.881153079275	1.595402343072077	8.677331300988092	-8.568923067157796	2.3999614155602287
1599000	-4763.454914316443	-4756.105360497436	-7.349553819007526	-4756.105360497436	1.5957560446086285	8.672173106422369	-7.349553819007526	1.7612802962713363
1600000	-4763.947417174148	-4756.162436067994	-7.784981106153094	-4756.162436067994	1.6025766851637777	8.86519057795343	-7.784981106153094	1.8476621066158447
1601000	-4762.427761741824	-4755.712345683199	-6.715416058624855	-4755.712345683199	1.5343375827793744	8.249798839305177	-6.715416058624855	1.928574694575263
1602000	-4762.836508229706	-4753.497904010562	-9.338604219144413	-4753.497904010562	1.550680092018643	8.665240886704304	-9.338604219144413	0.8906989164873609
1603000	-4767.078854176904	-4759.130660550567	-7.94819362633695	-4759.130660550567	1.5576710628117816	8.45757115812349	-7.94819362633695	2.363789677312411
1604000	-4767.831338730254	-4761.091950220409	-6.739388509845289	-4761.091950220409	1.4880566520698695	8.312403842439178	-6.739388509845289	1.5636220967369325
1605000	-4759.165413114245	-4751.074704606621	-8.090708507624235	-4751.074704606621	1.6979585730966806	9.126489267994241	-8.090708507624235	1.3748692952181765
1606000	-4764.154374364029	-4755.9293347714765	-8.22503959255233	-4755.9293347714765	1.6167545021832168	8.824161545345321	-8.22503959255233	2.136757118068066
1607000	-4765.453052142534	-4757.59437410664	-7.858678035893926	-4757.59437410664	1.7808539869004476	9.028543803017516	-7.858678035893926	1.5519947237248277
1608000	-4762.511233184091	-4754.442394026606	-8.068839157484916	-4754.442394026606	1.5218437193530137	8.687900503228803	-8.068839157484916	2.1973544162985648
1609000	-4763.604392873923	-4755.931028981886	-7.67336389203658	-4755.931028981886	1.5869501319069772	8.68750453837989	-7.67336389203658	1.2758552718636684
1610000	-4761.554826946137	-4753.614202604746	-7.9406243413908735	-4753.614202604746	1.5365521051311304	8.41982402884357	-7.9406243413908735	1.0969571860203529
1611000	-4761.75078459661	-4753.430080533918	-8.320704062691966	-4753.430080533918	1.7730182141068092	9.07806139872671	-8.320704062691966	1.2080273628080005
1612000	-4762.368992057127	-4754.930267441739	-7.438724615387856	-4754.930267441739	1.6010651238664715	8.710276272282726	-7.438724615387856	1.7881341313817154
1613000	-4761.393512146391	-4754.188996743119	-7.20451540327239	-4754.188996743119	1.4345486647031378	8.32747973011598	-7.20451540327239	1.2794707922760464
1614000	-4768.52474334792	-4759.94897835945	-8.575764988469922	-4759.94897835945	1.8392695394351524	9.501958323480975	-8.575764988469922	1.4957455814082903
1615000	-4763.976678222708	-4757.366849926521	-6.609828296186378	-4757.366849926521	1.5225242509087566	8.168455409349473	-6.609828296186378	1.979674080014826
1616000	-4761.426634979527	-4755.015816087057	-6.410818892470563	-4755.015816087057	1.3642537638479277	8.133345079982792	-6.410818892470563	1.6454476714137085
1617000	-4764.90764556254	-4756.531267483817	-8.376378078722723	-4756.531267483817	1.77457172000226	9.238881929084139	-8.376378078722723	1.2761227641876445
1618000	-4759.296415780401	-4752.453533393903	-6.842882386498088	-4752.453533393903	1.406458725068642	8.331507708484036	-6.842882386498088	1.8989304470082966
1619000	-4769.715489711592	-4757.768691007228	-11.946798704364912	-4757.768691007228	1.5496063899757178	8.885232833069493	-11.946798704364912	3.1549388594935905
1620000	-4767.552699249378	-4756.814332236571	-10.738367012806702	-4756.814332236571	1.6554382289267835	9.19982683997436	-10.738367012806702	2.6506792232552443
1621000	-4761.01097644581	-4753.646864238585	-7.364112207224852	-4753.646864238585	1.540985299287391	8.622119230572713	-7.364112207224852	1.8734030509323945
1622000	-4765.2257281420325	-4757.232913001272	-7.9928151407599675	-4757.232913001272	1.4546166174414914	8.644666379732415	-7.9928151407599675	2.2056579399771445
1623000	-4773.686775130181	-4766.754042491982	-6.932732638198918	-4766.754042491982	1.605813115665407	8.382845802007603	-6.932732638198918	1.466852845047337
1624000	-4764.043703667866	-4756.094449740709	-7.94925392715661	-4756.094449740709	1.5437390674215505	9.07183555103062	-7.94925392715661	1.6346104537303774
1625000	-4764.476509768974	-4753.774294828351	-10.702214940622714	-4753.774294828351	1.754105968949581	9.373127783831162	-10.702214940622714	2.525637761882658
1626000	-4771.08586717875	-4763.243607201541	-7.842259977209025	-4763.243607201541	1.3987969465065013	8.979628174582697	-7.842259977209025	1.419563956760706
1627000	-4764.875113664801	-4757.461609217933	-7.413504446867605	-4757.461609217933	1.4045838002466209	8.456539254719365	-7.413504446867605	2.122943162037685
1628000	-4767.923974507975	-4761.799423747546	-6.124550760429089	-4761.799423747546	1.1931250656646932	7.788123704878594	-6.124550760429089	2.220011389927665
1629000	-4766.389505203943	-4756.879000137259	-9.51050506668434	-4756.879000137259	1.7124546416744741	9.015689267376269	-9.51050506668434	2.4400597319395083
1630000	-4765.532831478296	-4758.662782598262	-6.870048880033771	-4758.662782598262	1.271653902231325	8.369415152634808	-6.870048880033771	1.5080540296179084
1631000	-4762.800154245355	-4753.098113760642	-9.702040484712501	-4753.098113760642	1.7129749821123912	8.973260855505737	-9.702040484712501	2.5284760772967285
1632000	-4764.833158229111	-4753.393416757258	-11.439741471853129	-4753.393416757258	1.7210804248929579	8.941725064183494	-11.439741471853129	0.6834418061350509
1633000	-4766.236416543711	-4757.801803917132	-8.434612626578906	-4757.801803917132	1.855023162051546	9.284323916005429	-8.434612626578906	1.7663948039831774
1634000	-4763.192948794954	-4756.101661791758	-7.091287003196483	-4756.101661791758	1.4380549330317098	8.281710893296896	-7.091287003196483	2.151218093464742
1635000	-4767.3713864289675	-4757.565871709319	-9.805514719648682	-4757.565871709319	1.519774739826709	8.670068813680729	-9.805514719648682	0.8299093095448302
1636000	-4769.594684795057	-4761.493508604417	-8.101176190640508	-4761.493508604417	1.5081115858947123	8.679715833273598	-8.101176190640508	2.218864904068375
1637000	-4766.527497038715	-4755.473049475613	-11.054447563102629	-4755.473049475613	1.9129123780265014	9.464277969029336	-11.054447563102629	2.5564921848205593
1638000	-4763.004731542421	-4755.512570676973	-7.492160865447252	-4755.512570676973	1.3391414038060243	8.17104817842824	-7.492160865447252	1.1371970318018132
1639000	-4764.587179532643	-4756.687576416166	-7.899603116476724	-4756.687576416166	1.6667450744410097	8.952145171765705	-7.899603116476724	1.8122877904545642
1640000	-4759.474082170796	-4751.441605716834	-8.03247645396203	-4751.441605716834	1.7656001521553897	9.140728705315002	-8.03247645396203	1.5492087151153322
1641000	-4759.566830393032	-4752.555601615465	-7.011228777567601	-4752.555601615465	1.5355327722281598	8.495718531598651	-7.011228777567601	1.6080485745100244
1642000	-4760.7179948805615	-4752.187200873649	-8.530794006912085	-4752.187200873649	1.6812582564454872	8.895535909406794	-8.530794006912085	2.1996120832100723
1643000	-4764.619321257783	-4756.937477384352	-7.6818438734306085	-4756.937477384352	1.5747158985419425	8.763930852301165	-7.6818438734306085	1.9115179789431154
1644000	-4765.8612898116535	-4756.520378949435	-9.34091086221847	-4756.520378949435	1.4630520472299628	8.656801508927748	-9.34091086221847	0.8893101210110623
