Sample,TE,All_reads,HQ_reads
SRR1560097,Gypsy1_I_DM_LTR_Gypsy,0.64,0.11
SRR1560097,Gypsy1_I_Dmoj_LTR_Gypsy,0.01,0.00
SRR1560097,Gypsy1_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy1_I_DV_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy1_I_Dya_LTR_Gypsy,0.03,0.00
SRR1560097,Gypsy20_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy20_I_Dya_LTR_Gypsy,0.13,0.04
SRR1560097,Gypsy21_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy22_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy23_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy23_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy24_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy2_I_DM_LTR_Gypsy,0.64,0.36
SRR1560097,Gypsy2_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy2_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy2_I_DV_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy2_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy2_I_LTR_Gypsy,0.53,0.21
SRR1560097,Gypsy3_DV_I_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy3_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy3_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy3_I_Dya_LTR_Gypsy,0.04,0.01
SRR1560097,Gypsy3_I_LTR_Gypsy,2.69,1.13
SRR1560097,Gypsy4_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy4_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy4_I_Dya_LTR_Gypsy,0.03,0.00
SRR1560097,Gypsy4_I_LTR_Gypsy,3.65,3.52
SRR1560097,Gypsy4_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy5_I_Dmoj_LTR_Gypsy,0.04,0.00
SRR1560097,Gypsy5_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy5_I_Dya_LTR_Gypsy,0.10,0.04
SRR1560097,Gypsy5_I_LTR_Gypsy,2.53,2.18
SRR1560097,Gypsy5_LTR_Dya_LTR_Gypsy,0.03,0.00
SRR1560097,Gypsy6_I_Dmoj_LTR_Gypsy,0.05,0.00
SRR1560097,Gypsy6_I_Dpse_LTR_Gypsy,0.03,0.00
SRR1560097,Gypsy6_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy6_I_LTR_Gypsy,0.00,0.00
